% 2016îN 11åé 11ì˙ 17éû 34ï™ 14.886000ïb é¿çs
%------------------------------------------------------------------------------------------------------------------------------
Observation File :  oem4_20081213.08O
Ephemeris   File :  oem4_20081213.08N
IONEX       File :  Nothing
IGS SP3     File :  Nothing
START       TIME :  2008/12/13  2: 0:30
END         TIME :  2008/12/13  4:30: 0
Ref. Position[m] :  X = -3761093.2427,  Y = 3636603.6005,  Z = 3636306.6059

%-------------------------------------------------------------------------------------------------------------------------------
% Epoch  WEEK      ToW     ToD     X_float[m]     Y_float[m]     Z_float[m]    E_float[m]   N_float[m]   U_float[m] 
%-------------------------------------------------------------------------------------------------------------------------------
   3959  1509    530386   11986  -3755204.4837   3634547.4833   3644213.7133    -392.7099    -154.5816       2.5002
   3960  1509    530387   11987  -3755204.0764   3634558.0236   3644203.6871    -400.5675    -166.8310       2.4987
   3961  1509    530388   11988  -3755203.6350   3634568.7590   3644193.4661    -408.5890    -179.3036       2.4764
   3962  1509    530389   11989  -3755203.1366   3634579.6738   3644183.0426    -416.7791    -191.9901       2.4062
   3963  1509    530390   11990  -3755202.7078   3634590.8357   3644172.4927    -425.0983    -204.9076       2.4450
   3964  1509    530391   11991  -3755202.3466   3634602.2200   3644161.8705    -433.5304    -218.0011       2.6086
   3965  1509    530392   11992  -3755202.0815   3634613.7454   3644151.2247    -441.9969    -231.2099       2.8955
   3966  1509    530393   11993  -3755201.7877   3634625.3782   3644140.6187    -450.5607    -244.4172       3.2495
   3967  1509    530394   11994  -3755201.4314   3634637.0120   3644129.9614    -459.1686    -257.6411       3.5378
   3968  1509    530395   11995  -3755201.0425   3634648.7193   3644119.3048    -467.8521    -270.8803       3.8492
   3969  1509    530396   11996  -3755200.6290   3634660.3299   3644108.5652    -476.4831    -284.1386       4.0433
   3970  1509    530397   11997  -3755200.1269   3634671.8942   3644097.6218    -485.1424    -297.5086       4.0420
   3971  1509    530398   11998  -3755199.6282   3634683.5472   3644086.4864    -493.8632    -311.0727       3.9827
   3972  1509    530399   11999  -3755199.0870   3634695.2606   3644075.1641    -502.6568    -324.7963       3.8255
   3973  1509    530400   12000  -3755198.3891   3634707.0887   3644063.5131    -511.6419    -338.7700       3.4526
   3974  1509    530401   12001  -3755197.6247   3634719.0975   3644051.6143    -520.8032    -352.9913       3.0009
   3975  1509    530402   12002  -3755196.8301   3634731.3700   3644039.5562    -530.1749    -367.4359       2.5901
   3976  1509    530403   12003  -3755196.2048   3634743.9328   3644027.4584    -539.6375    -382.0989       2.4212
   3977  1509    530404   12004  -3755195.7033   3634756.6576   3644015.3573    -549.1304    -396.8804       2.4155
   3978  1509    530405   12005  -3755195.2035   3634769.4217   3644003.2005    -558.6503    -411.7239       2.4012
   3979  1509    530406   12006  -3755194.7071   3634782.2722   3643991.0388    -568.2301    -426.6074       2.4352
   3980  1509    530407   12007  -3755194.1393   3634795.1674   3643978.8428    -577.8915    -441.5073       2.4328
   3981  1509    530408   12008  -3755193.5675   3634808.1294   3643966.6113    -587.6037    -456.4613       2.4459
   3982  1509    530409   12009  -3755193.0127   3634821.1140   3643954.3099    -597.3204    -471.4886       2.4416
   3983  1509    530410   12010  -3755192.5026   3634834.1326   3643941.9467    -607.0303    -486.5985       2.4474
   3984  1509    530411   12011  -3755192.0235   3634847.1998   3643929.5330    -616.7538    -501.7819       2.4701
   3985  1509    530412   12012  -3755191.4845   3634860.3476   3643917.1237    -626.5767    -516.9692       2.5059
   3986  1509    530413   12013  -3755191.0283   3634873.6240   3643904.8490    -636.4345    -532.1319       2.7411
   3987  1509    530414   12014  -3755190.6405   3634886.9174   3643892.7306    -646.2570    -547.2017       3.1159
   3988  1509    530415   12015  -3755190.2581   3634900.1185   3643880.7337    -656.0093    -562.1375       3.5113
   3989  1509    530416   12016  -3755189.8186   3634913.1783   3643868.7361    -665.6998    -576.9937       3.7921
   3990  1509    530417   12017  -3755189.2863   3634926.1311   3643856.6571    -675.3780    -591.8356       3.9107
   3991  1509    530418   12018  -3755188.6819   3634938.9534   3643844.4635    -685.0125    -606.6893       3.8469
   3992  1509    530419   12019  -3755188.0583   3634951.7506   3643832.2049    -694.6423    -621.5783       3.7200
   3993  1509    530420   12020  -3755187.3270   3634964.4464   3643819.7448    -704.2742    -636.5471       3.3563
   3995  1509    530422   12022  -3755185.8979   3634990.0806   3643794.5112    -723.6890    -666.8521       2.6067
   3996  1509    530423   12023  -3755185.2276   3635003.1231   3643781.9869    -733.5276    -682.0372       2.4394
   3997  1509    530424   12024  -3755184.6664   3635016.2354   3643769.5783    -743.3405    -697.2006       2.4424
   3998  1509    530425   12025  -3755184.1197   3635029.2947   3643757.2086    -753.1051    -712.3170       2.4462
   3999  1509    530426   12026  -3755183.5649   3635042.2311   3643744.8664    -762.7872    -727.3584       2.3910
   4000  1509    530427   12027  -3755182.9774   3635055.1527   3643732.5682    -772.4813    -742.3444       2.3334
   4001  1509    530428   12028  -3755182.4155   3635068.0704   3643720.3544    -782.1548    -757.2702       2.3372
   4002  1509    530429   12029  -3755181.8676   3635080.9134   3643708.1786    -791.7649    -772.1410       2.3285
   4003  1509    530430   12030  -3755181.3188   3635093.7428   3643696.0825    -801.3659    -786.9407       2.3574
   4004  1509    530431   12031  -3755180.7280   3635106.4473   3643684.1456    -810.9063    -801.5428       2.3819
   4005  1509    530432   12032  -3755180.0884   3635118.8994   3643672.4201    -820.2993    -815.8509       2.3556
   4006  1509    530433   12033  -3755179.5854   3635131.0761   3643660.8949    -829.3994    -829.9415       2.3679
   4007  1509    530434   12034  -3755179.5067   3635142.8020   3643649.3011    -837.8804    -844.0833       2.3338
   4008  1509    530435   12035  -3755180.1940   3635154.0376   3643637.3704    -845.4765    -858.6211       2.2777
   4009  1509    530436   12036  -3755181.9479   3635164.6318   3643624.9816    -851.8699    -873.7180       2.2204
   4010  1509    530437   12037  -3755184.7893   3635174.5939   3643612.1791    -857.0527    -889.3500       2.2053
   4011  1509    530438   12038  -3755188.6920   3635183.8366   3643599.0488    -860.9806    -905.4010       2.2167
   4013  1509    530440   12040  -3755199.7250   3635199.6926   3643572.1217    -864.7024    -938.3306       2.2581
   4014  1509    530441   12041  -3755206.7459   3635206.2050   3643558.5223    -864.4998    -954.9621       2.2799
   4015  1509    530442   12042  -3755214.7517   3635211.8086   3643544.8551    -862.9593    -971.6926       2.3246
   4016  1509    530443   12043  -3755223.6433   3635216.5464   3643531.2164    -860.1805    -988.4195       2.4140
   4017  1509    530444   12044  -3755232.9607   3635220.6498   3643517.6217    -856.6499   -1005.0329       2.4181
   4018  1509    530445   12045  -3755242.3282   3635224.6934   3643504.0341    -853.0413   -1021.6371       2.4217
   4019  1509    530446   12046  -3755251.6822   3635228.7247   3643490.4827    -849.4333   -1038.2013       2.4310
   4020  1509    530447   12047  -3755260.9758   3635232.7182   3643476.9334    -845.8402   -1054.7237       2.3846
   4021  1509    530448   12048  -3755270.2528   3635236.7320   3643463.4294    -842.2731   -1071.2103       2.3660
   4022  1509    530449   12049  -3755279.5575   3635241.5639   3643450.1273    -839.2748   -1087.8700       2.9453
   4023  1509    530450   12050  -3755288.5160   3635245.1635   3643436.9853    -835.6316   -1103.7632       2.7116
   4024  1509    530451   12051  -3755297.6842   3635249.3117   3643424.1341    -832.2369   -1119.7244       3.0805
   4025  1509    530452   12052  -3755306.3505   3635252.9570   3643411.2397    -828.8297   -1135.3126       2.8432
   4026  1509    530453   12053  -3755314.8214   3635256.8467   3643398.6473    -825.7341   -1150.6706       2.8037
   4027  1509    530454   12054  -3755322.6381   3635261.0901   3643386.6314    -823.3476   -1165.4281       2.9120
   4028  1509    530455   12055  -3755328.8798   3635264.7255   3643375.2464    -821.6195   -1178.7759       2.1104
   4029  1509    530456   12056  -3755333.8055   3635269.0510   3643365.9356    -821.3024   -1190.1585       2.1194
   4030  1509    530457   12057  -3755337.6834   3635272.6628   3643358.3821    -821.2012   -1199.3850       2.1156
   4031  1509    530458   12058  -3755341.3243   3635274.6456   3643352.7799    -820.0940   -1206.2657       2.1665
   4032  1509    530459   12059  -3755345.3263   3635274.5510   3643348.8961    -817.2430   -1211.0590       2.2349
   4033  1509    530460   12060  -3755350.0418   3635272.6820   3643345.9948    -812.6207   -1214.6338       2.2774
   4034  1509    530461   12061  -3755356.0777   3635269.5396   3643342.7212    -806.1651   -1218.5496       2.1578
   4035  1509    530462   12062  -3755363.4631   3635265.6308   3643338.5926    -798.2203   -1223.4163       1.9045
   4036  1509    530463   12063  -3755371.8074   3635261.3552   3643333.9456    -789.3451   -1228.9565       1.7085
   4037  1509    530464   12064  -3755380.6999   3635256.9424   3643328.7975    -779.9900   -1235.0784       1.4689
   4038  1509    530465   12065  -3755390.0170   3635252.4592   3643323.3404    -770.2891   -1241.6004       1.2614
   4039  1509    530466   12066  -3755399.8479   3635247.8272   3643317.5673    -760.1239   -1248.5338       1.0899
   4040  1509    530467   12067  -3755410.2177   3635243.1168   3643311.5114    -749.5277   -1255.8898       1.0281
   4041  1509    530468   12068  -3755421.0200   3635238.2655   3643305.2335    -738.5294   -1263.5497       1.0130
   4042  1509    530469   12069  -3755432.2301   3635233.1448   3643298.8427    -727.0540   -1271.3628       1.0195
   4043  1509    530470   12070  -3755443.7804   3635227.6748   3643292.4194    -715.0909   -1279.2034       1.0087
   4044  1509    530471   12071  -3755455.6467   3635222.0092   3643285.8676    -702.7676   -1287.2014       0.9985
   4045  1509    530472   12072  -3755467.7545   3635216.2303   3643279.1467    -690.1949   -1295.3923       0.9687
   4046  1509    530473   12073  -3755480.0675   3635210.3739   3643272.3481    -677.4238   -1303.7006       0.9708
   4047  1509    530474   12074  -3755492.5281   3635204.4427   3643265.4871    -664.4963   -1312.0910       0.9814
   4048  1509    530475   12075  -3755505.0476   3635198.4793   3643258.5801    -651.5046   -1320.5305       0.9818
   4049  1509    530476   12076  -3755517.6128   3635192.4541   3643251.6837    -638.4369   -1328.9555       0.9799
   4050  1509    530477   12077  -3755530.2675   3635186.3943   3643244.7658    -625.2820   -1337.4212       0.9987
   4051  1509    530478   12078  -3755542.9691   3635180.2933   3643237.8002    -612.0649   -1345.9289       0.9943
   4052  1509    530479   12079  -3755555.7278   3635174.1868   3643230.7921    -598.8041   -1354.4927       0.9958
   4053  1509    530480   12080  -3755568.5360   3635168.1072   3643223.7544    -585.5283   -1363.1120       1.0249
   4054  1509    530481   12081  -3755581.3694   3635162.1374   3643216.5757    -572.3138   -1371.9009       1.0500
   4055  1509    530482   12082  -3755594.2149   3635156.2962   3643209.2342    -559.1833   -1380.8794       1.0621
   4056  1509    530483   12083  -3755607.0806   3635150.5700   3643201.7329    -546.1214   -1390.0431       1.0597
   4057  1509    530484   12084  -3755619.9721   3635144.9851   3643194.0840    -533.1430   -1399.3946       1.0680
   4058  1509    530485   12085  -3755632.8816   3635139.5772   3643186.2647    -520.2794   -1408.9638       1.0897
   4059  1509    530486   12086  -3755645.7795   3635134.3970   3643178.2401    -507.5876   -1418.7871       1.1163
   4060  1509    530487   12087  -3755658.6497   3635129.3788   3643170.0607    -495.0314   -1428.7905       1.1298
   4061  1509    530488   12088  -3755671.4684   3635124.4502   3643161.8024    -482.5753   -1438.8731       1.1187
   4062  1509    530489   12089  -3755684.2744   3635119.6047   3643153.5380    -470.1878   -1448.9885       1.1440
   4063  1509    530490   12090  -3755697.0295   3635114.7173   3643145.3004    -457.8056   -1459.0442       1.1307
   4064  1509    530491   12091  -3755709.8058   3635109.7815   3643137.1760    -445.3738   -1468.9967       1.1675
   4065  1509    530492   12092  -3755722.5582   3635104.6612   3643129.1896    -432.8261   -1478.7527       1.1646
   4066  1509    530493   12093  -3755735.3354   3635099.4044   3643121.3538    -420.1631   -1488.3411       1.1850
   4067  1509    530494   12094  -3755748.1563   3635093.9806   3643113.6324    -407.3497   -1497.7872       1.2018
   4068  1509    530495   12095  -3755761.0406   3635088.3803   3643106.0624    -394.3653   -1507.0650       1.2425
   4069  1509    530496   12096  -3755773.9778   3635082.5213   3643098.6395    -381.1583   -1516.1409       1.2516
   4070  1509    530497   12097  -3755786.9889   3635076.4756   3643091.3747    -367.7656   -1525.0434       1.2887
   4071  1509    530498   12098  -3755799.9488   3635070.3304   3643084.1983    -354.3371   -1533.8126       1.2898
   4072  1509    530499   12099  -3755812.5875   3635064.2306   3643077.2913    -341.1646   -1542.2467       1.2827
   4073  1509    530500   12100  -3755824.4859   3635058.4044   3643070.9432    -328.7035   -1550.0272       1.3170
   4074  1509    530501   12101  -3755835.3528   3635052.9611   3643065.2146    -317.2350   -1557.0277       1.3186
   4075  1509    530502   12102  -3755845.1064   3635048.0809   3643060.0763    -306.9452   -1563.3104       1.3251
   4076  1509    530503   12103  -3755853.8375   3635043.7882   3643055.4219    -297.7887   -1569.0096       1.3426
   4077  1509    530504   12104  -3755861.8589   3635039.9561   3643050.9996    -289.4567   -1574.4098       1.3382
   4078  1509    530505   12105  -3755869.0486   3635036.5860   3643046.9930    -282.0351   -1579.3110       1.3466
   4079  1509    530506   12106  -3755875.3501   3635033.6387   3643043.4569    -275.5350   -1583.6294       1.3434
   4080  1509    530507   12107  -3755881.0214   3635030.9945   3643040.2923    -269.6909   -1587.5046       1.3556
   4081  1509    530508   12108  -3755885.9672   3635028.6760   3643037.5308    -264.5855   -1590.8804       1.3581
   4082  1509    530509   12109  -3755890.1461   3635026.7001   3643035.2229    -260.2595   -1593.7053       1.3652
   4083  1509    530510   12110  -3755893.4709   3635025.1150   3643033.3991    -256.8083   -1595.9374       1.3705
   4084  1509    530511   12111  -3755895.7958   3635023.9950   3643032.1268    -254.3867   -1597.4911       1.3693
   4085  1509    530512   12112  -3755896.9624   3635023.4345   3643031.4898    -253.1726   -1598.2702       1.3705
   4086  1509    530513   12113  -3755897.3149   3635023.2557   3643031.2985    -252.7991   -1598.5009       1.3661
   4087  1509    530514   12114  -3755897.3195   3635023.2502   3643031.2927    -252.7919   -1598.5054       1.3623
   4088  1509    530515   12115  -3755897.3172   3635023.2467   3643031.2900    -252.7909   -1598.5052       1.3575
   4089  1509    530516   12116  -3755897.3201   3635023.2543   3643031.2926    -252.7944   -1598.5073       1.3650
   4090  1509    530517   12117  -3755897.3236   3635023.2590   3643031.2947    -252.7953   -1598.5089       1.3709
   4091  1509    530518   12118  -3755897.3233   3635023.2581   3643031.2943    -252.7949   -1598.5087       1.3700
   4092  1509    530519   12119  -3755897.3224   3635023.2510   3643031.2931    -252.7904   -1598.5065       1.3647
   4093  1509    530520   12120  -3755897.3242   3635023.2575   3643031.2939    -252.7939   -1598.5093       1.3700
   4094  1509    530521   12121  -3755897.3205   3635023.2518   3643031.2941    -252.7924   -1598.5052       1.3647
   4095  1509    530522   12122  -3755897.3236   3635023.2574   3643031.2942    -252.7942   -1598.5087       1.3697
   4096  1509    530523   12123  -3755897.3220   3635023.2546   3643031.2915    -252.7933   -1598.5091       1.3656
   4097  1509    530524   12124  -3755897.3235   3635023.2569   3643031.2935    -252.7940   -1598.5090       1.3690
   4098  1509    530525   12125  -3755897.3274   3635023.2576   3643031.2921    -252.7917   -1598.5121       1.3709
   4099  1509    530526   12126  -3755897.3237   3635023.2583   3643031.2920    -252.7948   -1598.5109       1.3690
   4100  1509    530527   12127  -3755897.3248   3635023.2570   3643031.2934    -252.7931   -1598.5097       1.3697
   4101  1509    530528   12128  -3755897.3216   3635023.2576   3643031.2940    -252.7958   -1598.5081       1.3686
   4102  1509    530529   12129  -3755897.3233   3635023.2596   3643031.2953    -252.7960   -1598.5085       1.3715
   4103  1509    530530   12130  -3755897.3259   3635023.2590   3643031.2948    -252.7938   -1598.5098       1.3724
   4104  1509    530531   12131  -3755897.3217   3635023.2564   3643031.2936    -252.7948   -1598.5079       1.3677
   4105  1509    530532   12132  -3755897.3261   3635023.2644   3643031.2980    -252.7975   -1598.5094       1.3774
   4106  1509    530533   12133  -3755897.3226   3635023.2582   3643031.2949    -252.7954   -1598.5080       1.3700
   4107  1509    530534   12134  -3755897.3309   3635023.2678   3643031.2973    -252.7967   -1598.5133       1.3817
   4108  1509    530535   12135  -3755897.3277   3635023.2609   3643031.2953    -252.7939   -1598.5109       1.3748
   4109  1509    530536   12136  -3755897.3254   3635023.2586   3643031.2951    -252.7938   -1598.5091       1.3719
   4110  1509    530537   12137  -3755897.3265   3635023.2588   3643031.2954    -252.7932   -1598.5095       1.3729
   4111  1509    530538   12138  -3755897.3240   3635023.2574   3643031.2947    -252.7939   -1598.5084       1.3702
   4112  1509    530539   12139  -3755897.3270   3635023.2607   3643031.2951    -252.7942   -1598.5107       1.3741
   4113  1509    530540   12140  -3755897.3280   3635023.2609   3643031.2960    -252.7936   -1598.5105       1.3753
   4114  1509    530541   12141  -3755897.3272   3635023.2585   3643031.2949    -252.7926   -1598.5101       1.3728
   4115  1509    530542   12142  -3755897.3262   3635023.2561   3643031.2922    -252.7915   -1598.5108       1.3694
   4116  1509    530543   12143  -3755897.3286   3635023.2638   3643031.2957    -252.7953   -1598.5121       1.3772
   4117  1509    530544   12144  -3755897.3267   3635023.2587   3643031.2955    -252.7930   -1598.5094       1.3730
   4118  1509    530545   12145  -3755897.4406   3635023.2136   3643031.2383    -252.6814   -1598.5852       1.3814
   4119  1509    530546   12146  -3755898.0165   3635022.9320   3643030.9152    -252.0785   -1598.9749       1.3743
   4120  1509    530547   12147  -3755899.8203   3635022.0564   3643029.9251    -250.1949   -1600.1802       1.3678
   4121  1509    530548   12148  -3755902.8770   3635020.6012   3643028.2597    -247.0235   -1602.2240       1.3805
   4122  1509    530549   12149  -3755907.0342   3635018.6432   3643025.9637    -242.7255   -1605.0372       1.3919
   4123  1509    530550   12150  -3755912.4496   3635016.0713   3643022.9442    -237.1114   -1608.7168       1.3781
   4124  1509    530551   12151  -3755919.1160   3635012.9071   3643019.2328    -230.2016   -1613.2427       1.3654
   4125  1509    530552   12152  -3755926.7204   3635009.3044   3643014.9676    -222.3245   -1618.4338       1.3366
   4126  1509    530553   12153  -3755935.0450   3635005.3785   3643010.3199    -213.7143   -1624.1063       1.3276
   4127  1509    530554   12154  -3755944.0213   3635001.1360   3643005.2866    -204.4233   -1630.2369       1.3002
   4128  1509    530555   12155  -3755953.7328   3634996.5649   3642999.8414    -194.3850   -1636.8769       1.2816
   4129  1509    530556   12156  -3755964.0602   3634991.7382   3642994.0274    -183.7346   -1643.9709       1.2676
   4130  1509    530557   12157  -3755974.7500   3634986.7743   3642987.9698    -172.7336   -1651.3590       1.2489
   4131  1509    530558   12158  -3755985.7689   3634981.6866   3642981.6861    -161.4149   -1659.0187       1.2233
   4132  1509    530559   12159  -3755997.1194   3634976.5201   3642975.1808    -149.8089   -1666.9652       1.2205
   4133  1509    530560   12160  -3756008.7590   3634971.2040   3642968.5541    -137.8944   -1675.0706       1.2328
   4134  1509    530561   12161  -3756020.6478   3634965.7501   3642961.8289    -125.7075   -1683.3045       1.2567
   4135  1509    530562   12162  -3756032.7651   3634960.0901   3642955.0489    -113.2136   -1691.5952       1.2663
   4136  1509    530563   12163  -3756045.1083   3634954.2916   3642948.2048    -100.4631   -1699.9763       1.2930
   4137  1509    530564   12164  -3756057.6580   3634948.3854   3642941.2706     -87.4916   -1708.4735       1.3281
   4138  1509    530565   12165  -3756070.3970   3634942.4000   3642934.2343     -74.3316   -1717.1007       1.3708
   4139  1509    530566   12166  -3756083.3058   3634936.2766   3642927.1189     -60.9543   -1725.8074       1.3894
   4140  1509    530567   12167  -3756096.3688   3634930.0620   3642919.9461     -47.4042   -1734.5886       1.4138
   4141  1509    530568   12168  -3756109.6095   3634923.8345   3642912.6624     -33.7213   -1743.5286       1.4715
   4142  1509    530569   12169  -3756122.9626   3634917.5298   3642905.2726     -19.9047   -1752.5711       1.4906
   4143  1509    530570   12170  -3756136.4118   3634911.2010   3642897.8332      -6.0040   -1761.6841       1.5239
   4144  1509    530571   12171  -3756149.8983   3634904.8237   3642890.4052       7.9575   -1770.7840       1.5580
   4145  1509    530572   12172  -3756163.3693   3634898.4827   3642882.9748      21.8821   -1779.8938       1.6024
   4146  1509    530573   12173  -3756176.7886   3634892.1001   3642875.5856      35.8006   -1788.9320       1.6163
   4147  1509    530574   12174  -3756190.1612   3634885.7445   3642868.2290      49.6673   -1797.9350       1.6370
   4148  1509    530575   12175  -3756203.4695   3634879.3848   3642860.9247      63.4922   -1806.8671       1.6475
   4149  1509    530576   12176  -3756216.7448   3634872.9631   3642853.7609      77.3388   -1815.6457       1.6840
   4150  1509    530577   12177  -3756229.9500   3634866.4258   3642846.8162      91.2196   -1824.1698       1.7393
   4151  1509    530578   12178  -3756243.0668   3634859.7547   3642840.0054     105.1351   -1832.4944       1.7435
   4152  1509    530579   12179  -3756256.1558   3634853.0146   3642833.3767     119.0809   -1840.6310       1.7968
   4153  1509    530580   12180  -3756269.1435   3634846.0493   3642826.9399     133.1181   -1848.4786       1.7725
   4154  1509    530581   12181  -3756282.0728   3634839.0021   3642820.7116     147.1735   -1856.0988       1.7870
   4155  1509    530582   12182  -3756294.9709   3634831.8990   3642814.6306     161.2474   -1863.5632       1.8360
   4156  1509    530583   12183  -3756307.7940   3634824.7452   3642808.6396     175.3055   -1870.9027       1.8638
   4157  1509    530584   12184  -3756320.5944   3634817.5984   3642802.8499     189.3428   -1878.0708       1.9979
   4158  1509    530585   12185  -3756333.1852   3634810.4822   3642797.0391     203.2125   -1885.1820       2.0139
   4159  1509    530586   12186  -3756345.6463   3634803.6153   3642791.0461     216.8127   -1892.4883       1.9909
   4160  1509    530587   12187  -3756358.0478   3634797.0749   3642784.7552     230.1369   -1900.1443       1.9476
   4161  1509    530588   12188  -3756370.5071   3634790.8176   3642778.1260     243.2978   -1908.2141       1.9049
   4162  1509    530589   12189  -3756383.0486   3634784.8687   3642771.1128     256.2943   -1916.7554       1.8655
   4163  1509    530590   12190  -3756395.6716   3634779.1591   3642763.7615     269.1755   -1925.7027       1.8159
   4164  1509    530591   12191  -3756408.3917   3634773.6716   3642756.1906     281.9646   -1934.9585       1.8237
   4165  1509    530592   12192  -3756421.1481   3634768.2256   3642748.3907     294.7491   -1944.4334       1.7448
   4166  1509    530593   12193  -3756434.0139   3634762.8492   3642740.4976     307.5597   -1954.0575       1.7164
   4167  1509    530594   12194  -3756446.9520   3634757.3702   3642732.6704     320.4943   -1963.6165       1.7100
   4168  1509    530595   12195  -3756459.9938   3634751.6671   3642725.0439     333.6621   -1972.9645       1.7524
   4169  1509    530596   12196  -3756473.0492   3634745.8829   3642717.4144     346.8976   -1982.2882       1.7548
   4170  1509    530597   12197  -3756486.1095   3634740.0139   3642709.8282     360.1974   -1991.5447       1.7367
   4171  1509    530598   12198  -3756499.2325   3634734.1168   3642702.2956     373.5610   -2000.7719       1.7703
   4172  1509    530599   12199  -3756512.3477   3634728.1156   3642694.7441     386.9941   -2009.9696       1.7292
   4173  1509    530600   12200  -3756525.5038   3634722.1212   3642687.2807     400.4506   -2019.1150       1.7667
   4174  1509    530601   12201  -3756538.5537   3634716.1146   3642679.9206     413.8421   -2028.1271       1.7941
   4175  1509    530602   12202  -3756551.4235   3634710.1913   3642672.6456     427.0485   -2037.0285       1.8120
   4176  1509    530603   12203  -3756564.1241   3634704.4711   3642665.3680     439.9913   -2045.9432       1.8444
   4177  1509    530604   12204  -3756576.5701   3634698.9813   3642658.0948     452.5914   -2054.8413       1.8606
   4178  1509    530605   12205  -3756588.3089   3634693.9600   3642651.0876     464.3631   -2063.4169       1.8805
   4179  1509    530606   12206  -3756598.6999   3634689.5969   3642644.7732     474.7245   -2071.1320       1.8804
   4180  1509    530607   12207  -3756607.6310   3634685.9210   3642639.3307     483.5768   -2077.8053       1.9137
   4181  1509    530608   12208  -3756615.0828   3634682.7571   3642634.7797     491.0325   -2083.3426       1.8807
   4182  1509    530609   12209  -3756621.0248   3634680.2230   3642631.3088     496.9857   -2087.6242       1.9388
   4183  1509    530610   12210  -3756625.2630   3634678.2653   3642628.8867     501.3399   -2090.5744       1.9255
   4184  1509    530611   12211  -3756627.8676   3634677.0713   3642627.4367     504.0091   -2092.3594       1.9447
   4185  1509    530612   12212  -3756629.0776   3634676.4922   3642626.7576     505.2668   -2093.1835       1.9365
   4186  1509    530613   12213  -3756629.4174   3634676.3405   3642626.5769     505.6121   -2093.4111       1.9462
   4187  1509    530614   12214  -3756629.4353   3634676.3292   3642626.5595     505.6327   -2093.4282       1.9402
   4188  1509    530615   12215  -3756629.4375   3634676.3278   3642626.5605     505.6352   -2093.4277       1.9413
   4189  1509    530616   12216  -3756629.4395   3634676.3343   3642626.5625     505.6319   -2093.4295       1.9474
   4190  1509    530617   12217  -3756629.4378   3634676.3318   3642626.5654     505.6325   -2093.4254       1.9466
   4191  1509    530618   12218  -3756629.4391   3634676.3363   3642626.5625     505.6301   -2093.4301       1.9483
   4192  1509    530619   12219  -3756629.4345   3634676.3280   3642626.5607     505.6330   -2093.4264       1.9398
   4193  1509    530620   12220  -3756629.4298   3634676.3244   3642626.5610     505.6323   -2093.4227       1.9351
   4194  1509    530621   12221  -3756629.4301   3634676.3252   3642626.5605     505.6320   -2093.4236       1.9355
   4195  1509    530622   12222  -3756629.4324   3634676.3236   3642626.5597     505.6346   -2093.4246       1.9355
   4196  1509    530623   12223  -3756629.4372   3634676.3333   3642626.5628     505.6310   -2093.4279       1.9457
   4197  1509    530624   12224  -3756629.4337   3634676.3273   3642626.5610     505.6329   -2093.4255       1.9392
   4198  1509    530625   12225  -3756629.4313   3634676.3198   3642626.5573     505.6366   -2093.4245       1.9314
   4199  1509    530626   12226  -3756629.4345   3634676.3299   3642626.5604     505.6316   -2093.4273       1.9407
   4200  1509    530627   12227  -3756629.4374   3634676.3288   3642626.5629     505.6344   -2093.4261       1.9432
   4201  1509    530628   12228  -3756629.4388   3634676.3279   3642626.5629     505.6360   -2093.4263       1.9435
   4202  1509    530629   12229  -3756629.4367   3634676.3314   3642626.5632     505.6320   -2093.4266       1.9445
   4203  1509    530630   12230  -3756629.4368   3634676.3303   3642626.5642     505.6329   -2093.4254       1.9445
   4204  1509    530631   12231  -3756629.4386   3634676.3317   3642626.5625     505.6332   -2093.4281       1.9453
   4205  1509    530632   12232  -3756629.4364   3634676.3312   3642626.5651     505.6320   -2093.4249       1.9453
   4206  1509    530633   12233  -3756629.4411   3634676.3300   3642626.5661     505.6361   -2093.4254       1.9479
   4207  1509    530634   12234  -3756629.4379   3634676.3271   3642626.5678     505.6360   -2093.4216       1.9454
   4208  1509    530635   12235  -3756629.4396   3634676.3271   3642626.5684     505.6372   -2093.4218       1.9467
   4209  1509    530636   12236  -3756629.4395   3634676.3295   3642626.5679     505.6353   -2093.4231       1.9478
   4210  1509    530637   12237  -3756629.4375   3634676.3241   3642626.5694     505.6378   -2093.4189       1.9443
   4211  1509    530638   12238  -3756629.4360   3634676.3211   3642626.5681     505.6389   -2093.4182       1.9409
   4212  1509    530639   12239  -3756629.4319   3634676.3163   3642626.5646     505.6396   -2093.4174       1.9339
   4213  1509    530640   12240  -3756629.4386   3634676.3265   3642626.5700     505.6368   -2093.4198       1.9467
   4214  1509    530641   12241  -3756629.4389   3634676.3274   3642626.5694     505.6364   -2093.4208       1.9470
   4215  1509    530642   12242  -3756629.4361   3634676.3214   3642626.5688     505.6388   -2093.4178       1.9417
   4216  1509    530643   12243  -3756629.4361   3634676.3272   3642626.5680     505.6347   -2093.4207       1.9445
   4217  1509    530644   12244  -3756629.4368   3634676.3290   3642626.5680     505.6338   -2093.4218       1.9460
   4218  1509    530645   12245  -3756629.4357   3634676.3274   3642626.5680     505.6342   -2093.4206       1.9443
   4219  1509    530646   12246  -3756629.4398   3634676.3288   3642626.5686     505.6361   -2093.4224       1.9479
   4220  1509    530647   12247  -3756629.4370   3634676.3285   3642626.5675     505.6343   -2093.4220       1.9455
